nft_url;; supply;; blockchain;; sale_type;; price;; method;; duration;; specific_buyer;; quantity;; *nft_name
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525067448393138177;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #108
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525379709695426561;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #394
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525456675509370881;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #464
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525674378811670529;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #662
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525003676718727169;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #50
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525153210300104705;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #186
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402524968492346638337;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #18
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402524991582090821633;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #39
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525248867811721217;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #273
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525130120555921409;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #165
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402524979487462916097;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #28
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525204887346610177;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #233
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525060851323371521;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #102
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525268659021021185;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #291
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525418192602398721;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #429
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525278554625671169;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #300
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525307141927993345;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #328
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525100433741971457;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #138
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525461073555881985;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #468
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525141115672199169;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #175
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525038861090816001;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #82
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525071846439649281;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #112
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525429187718676481;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #439
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525440182834954241;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #449
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525014671835004929;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #60
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525001477695471617;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #48
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525171901997776897;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #203
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402524966293323382785;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #16
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525459974044254209;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #467
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525439083323326465;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #448
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525222479532654593;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #249
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402524989383067566081;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #37
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402524954198695477249;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #5
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525428088207048705;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #438
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525234574160560129;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #260
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525162006393126913;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #194
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525000378183843841;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #47
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525099334230343681;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #137
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525337928253571073;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #356
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525394003346587649;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #407
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402524977288439660545;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #26
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525469869648904193;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #476
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525448978927976449;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #457
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525524845230292993;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #526
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525256564393115649;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #280
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525480864765181953;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #486
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525403898951237633;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #416
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525192792718704641;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #222
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525138916648943617;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #173
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525012472811749377;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #58
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525458874532626433;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #466
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525069647416393729;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #110
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525369814090776577;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #385
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525325833625665537;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #345
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525276355602415617;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #298
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525347823858221057;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #365
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525491859881459713;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #496
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525233474648932353;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #259
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402524988283555938305;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #36
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525201588811726849;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #230
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525555631555870721;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #554
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525336828741943297;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #355
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525392903834959873;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #406
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525160906881499137;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #193
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525287350718693377;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #308
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525414894067515393;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #426
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525035562555932673;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #79
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525293947788460033;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #316
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525089438625693697;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #128
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525313738997760001;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #334
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525289549741948929;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #310
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525359918486126593;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #376
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525277455114043393;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #299
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525470969160531969;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #477
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525417093090770945;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #428
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525383008230309889;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #397
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525213683439632385;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #241
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525481964276809729;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #487
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525091637648949249;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #130
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525267559509393409;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #290
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525037761579188225;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #81
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525450078439604225;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #458
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525348923369848833;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #366
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525246668788465665;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #271
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525115826904760321;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #152
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525503954509365249;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #507
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525080642532671489;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #120
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525326933137293313;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #346
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525479765253554177;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #485
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525255464881487873;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #279
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402524999278672216065;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #46
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525357719462871041;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #374
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525380809207054337;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #395
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525303843393110017;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #325
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525447879416348673;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #456
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402524964094300127233;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #14
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525169702974521345;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #201
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525244469765210113;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #269
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525078443509415937;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #118
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402524998179160588289;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #45
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525346724346593281;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #364
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525611706648887297;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #605
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525113627881504769;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #150
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525179598579171329;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #210
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525022368416399361;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #67
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525425889183793153;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #436
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525220280509399041;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #247
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525286251207065601;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #307
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525532541811687425;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #533
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525159807369871361;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #192
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525055353765232641;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #97
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525543536927965185;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #543
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525501755486109697;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #505
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525368714579148801;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #384
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525034463044304897;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #78
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525391804323332097;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #405
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525657886137253889;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #647
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525231275625676801;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #257
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525168603462893569;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #200
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525323634602409985;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #343
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525367615067521025;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #383
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525147712741965825;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #181
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525264260974510081;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #287
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525586417881448449;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #582
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525011373300121601;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #57
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525468770137276417;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #475
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525862395300020225;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #833
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525837106532581377;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #810
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525333530207059969;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #352
